1619	Jan Pieterszoon Coen appointed Governor-General of the VOC who would show he had no scruples about using brute force to establish the VOC on a firm footing. While Ambon and Pattani had been the major VOC trading centers to this point, Coen is convinced that Dutch need a more central location near the Sunda Strait.
1619	Dutch East India Company, English East India Company, and Sultanate of Banten all fighting over port city of Jayakarta. VOC forces storm the city and withstand a months-long siege by the combined English, Bantenese, and Jayakartan forces. They are relieved by Jan Pieterszoon Coen and a fleet of nineteen ships out of Ambon. Coen had burned Jepara and its EIC post along the way. The VOC levels the old city of Jayakarta and builds its new headquarters, Batavia, on top of it.
1620	Emperor Ferdinand II defeats the Bohemian rebels in the Battle of White Mountain.
1620	The Brownist Pilgrims arrive in the Mayflower at Cape Cod.
1620	Polish-Ottoman War over Moldavia.
1620	Bethlen Gabor allies with the Ottomans and an invasion of Moldavia takes place. The Polish suffer a disaster at Cecora on the River Prut.
1620	Almost the entire native population of Banda Islands was deported, driven away, starved to death or killed in an attempt to replace them with Dutch colonial slave labour.
1620	Diplomatic agreements in Europe commence a three-year period of cooperation between the Dutch and the English over the spice trade.
1621	The Battle of Chocim: Poles and Cossacks under Jan Karol Chodkiewicz defeat the Ottomans.
1622	Capture of Ormuz; The island of Hormuz was captured by an Anglo-Persian force from Portuguese.
1622	Jamestown massacre: Algonquian natives kill 347 English settlers outside Jamestown, Virginia (one-third of the colony's population) and burn the Henricus settlement.
1623	Maffeo Barberini is elected Pope Urban VIII at the Papal conclave of 1623.
1623	In a notorious but disputed incident, known as the 'Amboyna massacre', ten English and ten Japanese traders are arrested, tried and beheaded for conspiracy against the Dutch Government. The English quietly withdraw from most of their Indonesian activities (except trading in Bantam) and focus on other Asian interests.
1624	As chief minister, Cardinal Richelieu centralises power in France.
1624	The Dutch West India Company invades the Portuguese colony of Bahia in Brazil.
1625	New Amsterdam founded by the Dutch West India Company in North America.
1626	St. Peter's Basilica in the Vatican completed.
1627	Cardinal Richelieu lays siege to Protestant La Rochelle, which eventually capitulates.
1627	Aurochs go extinct.
1628	Sultan Agung of Mataram launched a failed campaign to conquer Dutch Batavia.
1629	Abbas I, the Safavids king, died.
1629	Cardinal Richelieu allies with Swedish Protestant forces in the Thirty Years' War to counter Ferdinand II's expansion.
1629	Iskandar Muda of Aceh Sultanate launched a failed attempt to take Portuguese Malacca.
1630	The Dutch West India Company invades the Portuguese colony of Pernambuco and founds Dutch Brazil.
1631	Mount Vesuvius erupts.
1632	Battle of Lützen, death of king of Sweden Gustav II Adolf.
1632	Taj Mahal building work started in Agra, India.
1633	Galileo Galilei arrives in Rome for his trial before the Inquisition.
1633	Japan transforms into "locked country".
1634	Battle of Nördlingen results in Catholic victory.
1634	Emperor Fasilides expels the Catholic Patriarch Afonso Mendes and several Jesuit missionaries from Ethiopia.
1636	Emperor Fasilides founds the city of Gondar, which becomes the capital of Ethiopia for the next two centuries.
1636	Harvard University is founded in Cambridge, Massachusetts.
1636	The Portuguese are expelled again from their Solor fort by the Dutch following a reoccupation.
1637	Shimabara Rebellion of Japanese Christians, rōnin and peasants against Edo.
1637	René Descartes publishes "Discours de la Méthode" ("The Discourse on the Method") in French.
1637	The first opera house, Teatro San Cassiano, opens in Venice.
1637	Qing dynasty attacked Joseon dynasty.
1639	Naval Battle of the Downs – Republic of the United Provinces fleet decisively defeats a Spanish fleet in English waters.
1639	Disagreements between the Farnese and Barberini Pope Urban VIII escalate into the Wars of Castro and last until 1649.
1639	Wars of the Three Kingdoms, civil wars throughout Scotland, Ireland, and England.
1640	King Charles was compelled to summon Parliament due to the revolt of the Scots.
1640	The Portuguese Restoration War led to the end of the Iberian Union.
1640	Torture is outlawed in England.
1641	The Tokugawa Shogunate institutes Sakoku- foreigners are expelled and no one is allowed to enter or leave Japan.
1641	The Irish Rebellion.
1641	René Descartes publishes Meditationes de prima philosophia Meditations on First Philosophy.
1642	Dutch explorer Abel Janszoon Tasman achieves the first recorded European sighting of New Zealand.
1642	Beginning of English Civil War, conflict will end in 1651 with the execution of King Charles I, abolishment of the monarchy and the establishment of the supremacy of Parliament over the king.
1644	Giovanni Battista Pamphili is elected Pope Innocent X at the Papal conclave of 1644.
1644	The Manchu conquer China ending the Ming Dynasty. The subsequent Qing Dynasty rules until 1912.
1644	The Mauritanian Thirty-Year War.
1645	The death of Miyamoto Musashi, legendary Japanese Samurai warrior, of natural causes.
1645	Ottoman war with Venice. The Ottomans invade Crete and capture Canea.
1646	Sultan Agung of Mataram dies – and is buried at his graveyard at Imogiri
1647	Seven-year-old Mehmed IV becomes sultan.
1647	The Great Plague of Seville.
1648	The Peace of Westphalia ends the Thirty Years' War and the Eighty Years' War and marks the ends of Spain and the Holy Roman Empire as major European powers.
1648	Fronde civil war in France.
1648	The Khmelnytsky Uprising – a Cossack rebellion in Ukraine which turned into a Ukrainian war of liberation from Poland.
1648	The Deluge wars leave Polish–Lithuanian Commonwealth in ruins.
1648	The Ottomans capture Crete from the Venetians after the Siege of Candia.
1649	The Cromwellian conquest of Ireland.
1650	Francesco Redi challenges the theory of spontaneous generation by demonstrating that maggots come from eggs of flies.
1651	English Civil War ends with the Parliamentarian victory at the Battle of Worcester.
1652	Cape Town founded by the Dutch East India Company in South Africa.
1654	Mehmed Köprülü is Grand Vizier.
1655	The Northern Wars cement Sweden's rise as a Great Power.
1658	After his father Shah Jahan completes the Taj Mahal, his son Aurangzeb deposes him as ruler of the Mughal Empire.
1660	The Commonwealth of England ends and the monarchy is brought back during the English Restoration.
1660	Royal Society of London for the Improvement of Natural Knowledge founded.
1661	Mehmed Köprülü dies and is succeeded by his son Ahmed.
1661	The reign of the Kangxi Emperor of China begins.
1662	Koxinga captures Taiwan from the Dutch and founds the Kingdom of Tungning, which rules until 1683.
1662	Jacques Aymar-Vernay, who later reintroduced Dowsing into popular use in Europe, is born.
1663	Ottoman war against Habsburg Hungary.
1663	France takes full political and military control over its colonial possessions in New France.
1663	Robert Hooke discovers cells using a microscope.
1664	The Battle of St. Gotthard: count Raimondo Montecuccoli defeats the Ottomans. The Peace of Vasvar – intended to keep the peace for 20 years.
1664	British troops capture New Amsterdam and rename it New York.
1664	John Evelyn's forestry book, Sylva, is published in England.
1665	The Great Plague of London.
1665	Portugal defeats the Kongo Empire at the Battle of Mbwila.
1665	The Second Anglo-Dutch War fought between England and the United Provinces.
1666	Great Shivaji-Agra Visit
1666	The Great Fire of London.
1667	The Raid on the Medway during the Second Anglo-Dutch War.
1667	The War of Devolution; France invades the Netherlands. The Peace of Aix-la-Chapelle (1668) brings this to a halt.
1667	The Great Turkish War halts the Ottoman Empire's expansion into Europe.
1667	As a result of the Treaty of Breda between Dutch and England, the Dutch secured a worldwide monopoly on nutmeg by forcing England to give up their claim on Run, the most remote of the Banda Islands. While the Dutch did not press their claims on New Netherland.
1668	Peace Treaty of Lisbon between Spain and Portugal recognizes Portugal as independent country.
1669	The Ottomans capture Crete.
1670	The Hudson's Bay Company is founded in Canada.
1670	The city of Charleston is founded in present day South Carolina.
1672	Ottoman campaign to help the Ukrainian Cossacks. John Sobieski defeats the Ottomans at the second battle of Khotyn (1673).
1672	Polish-Ottoman War.
1672	Rampjaar in the Netherlands – Combined attack by France, England and two German states on the Republic of the United Provinces.
1672	Lynching of Johan de Witt and his brother Cornelis de Witt in the Hague – William III of Orange takes power.
1672	Franco-Dutch War.
1673	Antoni van Leeuwenhoek is the first to observe microbes with a homemade microscope, using samples he collected from his teeth scrapings, raindrops, and his own feces. He calls them "animalcules."
1674	The Treaty of Westminster ends the war between England and the Republic of the United Provinces.
1674	Maratha Empire founded in India by Shivaji.
1676	The Treaty of Zurawno brings Polish-Ottoman hostilities to a halt.
1676	Kara Mustafa becomes Grand Vizier.
1676	Russia and the Ottoman Empire commence the Russo-Turkish Wars.
1678	The Treaty of Nijmegen ends various interconnected wars among France, the Dutch Republic, Spain, Brandenburg, Sweden, Denmark, the Prince-Bishopric of Münster, and the Holy Roman Empire.
1680	The Pueblo Revolt drives the Spanish out of New Mexico until 1692.
1681	The Pasha of Buda supports Imre Thököly's rebellion in Hungary.
1682	Sultan Mehmed IV, advised by Kara Mustafa, decides to disregard the existing peace treaty with Leopold I, due to expire in 1684.
1682	The Ottomans make camp at Adrianople.
1682	Peter the Great becomes joint ruler of Russia (sole tsar in 1696).
1682	La Salle explores the length of the Mississippi River and claims Louisiana for France.
1683	China conquers the Kingdom of Tungning and annexes Taiwan.
1683	A Habsburg council of war is held in Vienna.
1683	The Battle of Vienna finishes the Ottoman Empire's hegemony in south-eastern Europe.
1685	Edict of Fontainebleau outlaws Protestantism in France. King Charles II dies.
1687	Isaac Newton publishes Philosophiae Naturalis Principia Mathematica.
1688	The Siege of Derry.
1688	Siamese revolution of 1688 ousted French influence and virtually severed all ties with the West until the 19th century.
1688	The Glorious Revolution starts with the Dutch Republic invading England, England becomes a constitutional monarchy.
1688	The War of the Two Kings in Ireland.
1688	The Grand Alliance sought to stop French expansion during the Nine Years War.
1689	William ascends to the throne over England, Scotland, and Ireland.
1689	John Locke publishes his first 'Letter Concerning Toleration'.
1689	The Treaty of Nerchinsk established a border between Russia and China.
1689	The Battle of Killiecrankie is fought between Jacobite and Williamite forces in Highland Perthshire.
1689	The Karposh rebellion is crushed in present-day Republic of Macedonia, Skopje is retaken by the Ottoman Turks. Karposh is killed, and the rebels are defeated.
1690	The Battle of the Boyne in Ireland.
1692	Salem witch trials in Massachusetts.
1692	Port Royal in Jamaica is destroyed by an earthquake and tsunami, estimated 2000 die, 2300 are injured.
1692	Famine in France kills 2 million.
1693	The College of William and Mary is founded in Williamsburg, Virginia, by a royal charter.
1694	The Bank of England is established.
1694	Mary II of England dies.
1695	The Mughal Empire nearly bans the East India Company in response to pirate Henry Every's capture of the Ganj-i-Sawai.
1696	Famine in Finland wipes out almost one-third of the population.
1697	The earliest known first-class cricket match takes place in Sussex.
1699	The Treaty of Karlowitz ends the Great Turkish War.
1699	Thomas Savery demonstrates his first steam engine to the Royal Society.
1700	With the decline of the spice trade, textiles are now the most important trade item in the Dutch East Indies.
1700	Great Northern War between Tsarist Russia and the Swedish Empire
1701	Kingdom of Prussia declared under King Frederick I
1701	Ashanti Empire is formed under Osei Kofi Tutu I
1701	War of the Spanish Succession was a conflict which involved most of Europe.
1701	The Daily Courant and The Norwich Post becomes the first daily newspapers in England.
1702	Forty-seven Ronin attack Kira Yoshinaka and then commit seppuku in Japan.
1702	Camisard Rebellion in France.
1703	Saint Petersburg founded by Peter the Great. Russian capital until 1918.
1703	The Rákóczi Uprising against the Habsburg Monarchy.
1704	End of Japan's Genroku period.
1704	First Javanese War of Succession.
1705	Handel's first opera, Almira, premieres.
1706	War of the Spanish Succession: French troops defeated at the Battles of Ramilies and Turin.
1706	The first English-language edition of The Arabian Nights is published.
1707	Act of Union passed merging the Scottish and the English Parliaments, thus establishing the Kingdom of Great Britain.
1707	After Aurangzeb's death, the Mughal Empire enters a long decline and the Maratha Empire slowly replaces it.
1707	Mount Fuji erupts in Japan for first time since 1700.
1707	War of 27 years between the Marathas and Mughals ends in India.
1708	The Company of Merchants of London Trading into the East Indies and English Company Trading to the East Indies merged to form the United Company of Merchants of England Trading to the East Indies.
1708	Famine kills one-third of East Prussia's population.
1709	Great Frost of 1709, coldest winter in 500 years.
1709	Hotaki dynasty founded in Afghanistan.
1709	Charles XII of Sweden flees to Ottoman Empire after Peter I of Russia defeats his army at the Battle of Poltava.
1710	The world's first copyright legislation, Britain's Statute of Anne, becomes effective
1710	Ottoman Empire fights Russia in the Russo-Turkish War
1711	Tuscarora War between British, Dutch, and German settlers and the Tuscarora people of North Carolina
1712	War of the Spanish Succession: The French defeat a combined Dutch-Austrian force at the Battle of Denain
1712	The first shipment of coffee from Java reaches Amsterdam.
1713	Treaty of Utrecht ends the War of the Spanish Succession
1713	Tarabai establishes rival Maratha Empire government in Kolhapur against Chattrapati Shahu
1714	Accession of George I, Elector of Hanover, to the throne of Great Britain
1715	First Jacobite rising breaks out - British halt Jacobite advance at the Battle of Sheriffmuir; Battle of Preston
1715	Louis XIV dies, leaving France greatly enlarged but deep in debt - The Regency takes power under Philippe d'Orleans
1715	Pope Clement XI declares Catholicism and Confucianism incompatible
1716	Establishment of the Sikh Confederacy along the present-dayIndia-Pakistan border.
1717	The Netherlands, Britain and France sign the Triple Alliance
1717	Surabaya rebels against the VOC.
1718	City of New Orleans founded by the French in North America
1718	Blackbeard (Edward Teach) is killed by Robert Maynard in a North Carolina inlet on the inner side of Ocracoke Island
1718	Tulip period of the Ottoman Empire
1719	Spanish attempt to restart the Jacobite rebellion fails
1719	Second Javanese War of Succession.
1720	The South Sea Bubble
1720	Spanish military embarks on the Villasur expedition from Mexico and travel into the Great Plains
1720	The Great Plague of Marseille
1721	Robert Walpole became the first Prime Minister of Great Britain (de facto)
1721	Treaty of Nystad signed, ending the Great Northern War.
1721	Kangxi Emperor bans Christian missionaries because of Pope Clement XI's decree
1721	Peter I reforms the Russian Orthodox Church
1722	Afghans conquered Iran, overthrowing the Safavid Shah Sultan Husayn
1722	Kangxi Emperor of China dies
1722	Bartholomew Roberts is killed in a sea battle off the African coast
1722	Russo-Persian War
1722	Controversy over William Wood's halfpence leads to the Drapier's Letters and begins the Irish economic independence from England movement
1723	Slavery abolished in Russia. Peter the Great converted the household slaves into house serfs
1723	The "Great Disaster" – an invasion of Kazakh territories by the Dzungars
1724	Treaty of Constantinople is signed, partitioning Persia between the Ottoman Empire and Russia.
1725	The Fulani nomads took complete control of Futa Jallon and set up the first of many Fulani jihad states to come
1726	The enormous Chinese encyclopedia Gujin Tushu Jicheng of over 100 million written Chinese characters in over 800,000 pages is printed in 60 different copies using copper-based Chinese movable type printing
1727	Anglo-Spanish War
1729	Charles Wesley and John Wesley begin Methodism in England
1730	Mahmud I takes over Ottoman Empire after the Patrona Halil revolt, ending the Tulip period.
1730	First Great Awakening takes place in Great Britain and North America.
1732	Crimean Tatar raids into Russia.
1733	War of the Polish Succession.
1735	Russo-Turkish War.
1735	The Qianlong Emperor of China oversaw a huge expansion in territory.
1735	Governor-General Dirk van Cloon dies, one of many victims of disease in Batavia.
1736	Nader Shah assumed title of Shah of Persia and founded the Afsharid dynasty. Ruled until his death in 1747.
1736	Qing Dynasty Chinese court painters recreate Zhang Zeduan's classic panoramic painting, Along the River During Qingming Festival.
1738	Famine across the Sahel, half the population of Timbuktu died.
1738	Pope Clement XII issues In eminenti apostolatus prohibiting Catholics from becoming Freemasons.
1738	Turlough O'Carolan, famous Irish harper, died.
1739	Nader Shah defeated the Mughals at the Battle of Karnal and sacked Delhi.
1739	Great Britain and Spain fight the War of Jenkins' Ear in the Caribbean.
1740	Frederick the Great comes to power in Prussia
1740	British attempt to capture St. Augustine, Florida but lose to the Spanish during the Siege of St. Augustine
1740	Famine in Ireland killed ten per cent of the population
1740	War of the Austrian Succession
1740	9 October, A massacre of Batavia's ethnic Chinese begins after they are suspected by the VOC of planning a rebellion. Approximately 10,000 are killed and the Chinese quarter is burned.
1741	Russians began settling the Aleutian Islands
1741	Pope Benedict XIV issues Immensa Pastorum principis against slavery
1742	Cotton mills were first opened in England
1743	The capital Kartasura fell under Geger Pecinan uprising — Raden Mas Garendi (Sunan Kuning) led Chinese mercenaries revolted against Pakubuwono II.
1744	The First Saudi State is founded by Mohammed Ibn Saud
1744	French attempt to restart the Jacobite rebellion fails
1744	The First Carnatic War fought between the British, the French, the Marathas, and Mysore in India
1745	Second Jacobite rising begun by Charles Edward Stuart in Scotland
1745	17 February, Pakubuwono II established a new kraton in Sala village and established Surakarta Sunanate.
1747	Ahmed Shah Durrani founded the Durrani Empire in modern day Afghanistan
1748	Treaty of Aix-La-Chapelle ends the War of the Austrian Succession and First Carnatic War
1748	The Second Carnatic War fought between the British, the French, the Marathas, and Mysore in India
1750	Peak of the Little Ice Age
1754	Treaty of Pondicherry ends Second Carnatic War and recognizes Muhammed Ali Khan Wallajah as Nawab of the Carnatic.
1754	King's College founded by a royal charter of George II of Great Britain.
1754	The French and Indian War, Fought in the U.S. and Canada mostly between the French and their allies and the English and their allies. The North American chapter of the Seven Years' War.
1755	The Lisbon earthquake
1755	The Great Upheaval, forced population transfer of the French Acadian population from Nova Scotia and New Brunswick
1755	13 February, The Treaty of Giyanti is signed, effectively partitioning the Mataram Sultanate. The VOC recognizes Mangkubumi as Sultan Hamengkubuwana I, who rules half of Central Java. Hamengkubuwana I then established Yogyakarta Sultanate, moves to Yogya and renames the city Yogyakarta
1756	Seven Years' War fought among European powers in various theaters around the world.
1756	The Third Carnatic War fought between the British, the French, the Marathas, and Mysore in India.
1757	Battle of Plassey signaled the beginning of formal British rule in India after years of commercial activity under the auspices of the East India Company.
1757	17 March, Salatiga treaty between Prince Sambernyawa with Pakubuwono III and Hamengkubuwono I further partitioning the remnant of Mataram Sultanate, the Mangkunegaran Grand Duchy was established.
1758	British colonel James Wolfe issues the Wolfe's Manifesto
1759	French commander Louis-Joseph de Montcalm and British commander James Wolfe die during the Battle of the Plains of Abraham.
1760	George III became King of Britain.
1760	Zand dynasty founded in Iran
1761	Maratha Empire defeated at Battle of Panipat
1762	Reign of Catherine the Great of Russia.
1763	Treaty of Paris ends Seven Years' War and Third Carnatic War
1763	Kingdom of Mysore conquers the Kingdom of Keladi
1765	Stamp Act introduced into the American colonies by the UK Parliament.
1766	Anglo-Mysore Wars
1767	Burmese conquered the Ayutthaya kingdom.
1768	Gurkhas conquered Nepal.
1768	War of the Bar Confederation
1768	Russo-Turkish War
1769	Spanish missionaries established the first of 21 missions in California.
1769	James Cook explores and maps New Zealand and Australia
1769	The Bengal famine of 1770 killed one third of the Bengal population.
1769	French expeditions capture clove plants in Ambon, ending the VOC monopoly of the plant. (to 1772)
1770	James Cook claims the East Coast of Australia (New South Wales) for Great Britain.
1770	Famine in Czech lands killed hundreds of thousands.
1770	Captain James Cook stops at Onrust Island in the Bay of Batavia for repairs to his ship Endeavour on his round the world voyage.
1771	The Plague Riot in Moscow.
1771	Richard Arkwright and his partners build the world's first water-powered mill at Cromford.
1772	Reformer Johann Friedrich Struensee executed in Denmark.
1772	Gustav III of Sweden stages a coup d'état, becoming almost an absolute monarch.
1772	Partitions of Poland marks the end of the Polish–Lithuanian Commonwealth
1772	Maratha Empire fights Britain and Raghunathrao's forces during the First Anglo-Maratha War
1772	The Partitions of Poland ended the Polish–Lithuanian Commonwealth and erased Poland from the map for 123 years.
1773	Pugachev's Rebellion was the largest peasant revolt in Russia's history.
1773	East India Company starts operations in Bengal to smuggle Opium into China.
1775	John Harrison H4 and Larcum Kendall K1 Marine chronometers are used to measure longitude by James Cook on his Second voyage (1772–1775)
1775	First Anglo-Maratha War
1775	American Revolutionary War
1776	Illuminati founded by Adam Weishaupt
1776	United States Declaration of Independence adopted by the Continental Congress in Philadelphia.
1776	Adam Smith published The Wealth of Nations
1778	Tây Sơn Dynasty established in Vietnam.
1778	James Cook becomes first European on the Hawaiian Islands.
1778	24 April, Royal Batavian Society of Arts and Sciences was established by a group of Dutch intellectuals. This institution is the pioneer of scientific efforts in Indonesia and the founder of National Museum of Indonesia.
1779	Xhosa Wars between British and Boer settlers and the Xhosas in South African Republic
1780	Outbreak of the indigenous rebellion led by Túpac Amaru II in Peru.
1781	Spanish settlers founded Los Angeles.
1781	Serfdom abolished in the Austrian monarchy (first step; second step in 1848)
1783	Famine in Iceland caused by the eruption of the Laki volcano.
1783	Russian Empire annexed the Crimean Khanate.
1783	The Treaty of Paris formally ends the American War of Independence.
1785	Imam Sheikh Mansur, a Chechen warrior and Muslim mystic, led a coalition of Muslim Caucasian tribes from throughout the Caucasus in a holy war against the Russian settlers and military bases in the Caucasus, as well as against the local traditionalists, who followed the traditional customs and common law (Adat), rather than the theocratic Sharia.
1785	Northwest Indian War between the United States and Native Americans
1787	United States Constitution was written in Philadelphia and submitted to the states for ratification.
1787	Freed slaves from London founded Freetown in present-day Sierra Leone.
1787	Kansei Reforms instituted in Japan by Matsudaira Sadanobu.
1787	Russo-Turkish War
1788	First French Quaker community established in Congénies
1788	First European settlement established in Australia at Sydney.
1788	Russo-Swedish War (1788–1790)
1788	New Hampshire ratifies the United States Constitution as the 9th state, and by the terms of Article VII it is in effect.
1788	Inconfidência Mineira, conspiracy against the colonial authorities in Brazil.
1789	George Washington elected President of the United States. Served until 1797.
1789	Great Britain and Spain dispute the Nootka Sound during the Nootka Crisis.
1789	The French Revolution
1789	The Liège Revolution
1789	The Brabant Revolution
1790	United States of Belgium proclaimed following the Brabant Revolution.
1790	Suppression of the United States of Belgium and re-establishment of Austrian control.
1790	Establishment of the Polish-Prussian Pact
1791	The Constitutional Act (Or Canada Act) creates the two provinces of Upper and Lower Canada in British North America.
1791	Suppression of the Liège Revolution by Austrian forces and the re-establishment of the Prince-Bishopric of Liège.
1791	George Vancouver explores the world during the Vancouver Expedition.
1791	The Haitian Revolution
1792	The French Revolutionary Wars lead into the Napoleonic Wars from 1803.
1792	New York Stock & Exchange Board founded.
1792	Polish–Russian War of 1792
1792	King Gustav III of Sweden was assassinated by a conspiracy of noblemen.
1792	March, Hamengkubuwana I dies.
1793	Upper Canada bans slavery.
1793	The largest yellow fever epidemic in American history killed as many as 5,000 people in Philadelphia—roughly 10% of the population.
1793	Revolt in the Vendée against the French Republic at the time of the Revolution.
1794	Polish revolt
1794	Jay's Treaty concluded between Great Britain and the United States, by which the Western outposts in the Great Lakes are returned to the U.S., and commerce between the two countries is regulated.
1794	Qajar dynasty founded in Iran after replacing the Zand dynasty.
1795	Mohammad Khan Qajar razes Tbilisi to the ground.
1795	Establishment of the French-backed Batavian Republic in present-day Netherlands.
1795	Pinckney's Treaty between the United States and Spain granted the Mississippi Territory to the US.
1795	The Marseillaise officially adopted as the French national anthem.
1795	Kamehameha I of the Island of Hawaii defeats the Oahuans at the Battle of Nu'uanu.
1796	Edward Jenner administers the first smallpox vaccination. Smallpox killed an estimated 400,000 Europeans each year during the 18th century (including five reigning monarchs).
1796	Battle of Montenotte. Engagement in the War of the First Coalition. Napoleon Bonaparte's first victory as an army commander.
1796	British ejected Dutch from Ceylon.
1796	Mungo Park, backed by the African Association, is the first European to set eyes on the Niger River in Africa.
1796	The White Lotus Rebellion against the Manchu Dynasty in China.
1797	Napoleon's invasion and partition of the Republic of Venice ended over 1,000 years of independence for the Serene Republic.
1798	The Irish Rebellion failed to overthrow British rule in Ireland.
1798	Quasi-War between the United States and France.
1799	Napoleon staged a coup d'état and became First Consul of France.
1799	Dutch East India Company is dissolved.
1799	The assassination of the 14th Tu'i Kanokupolu, Tukuʻaho, plunges Tonga into half a century of civil war.
1799	Tipu Sultan was killed in a battle with the British forces.
1800	1 January, The bankrupt Dutch East India Company (VOC) is formally dissolved and the nationalised Dutch East Indies is established.
1801	Giuseppe Piazzi discovers the dwarf planet Ceres. - Italy
1801	Thomas Jefferson elected President of the United States by the House of Representatives, following a tie in the Electoral College - United States
1801	The Kingdom of Great Britain and the Kingdom of Ireland merge to form the United Kingdom.
1801	Ranjit Singh crowned as King of Punjab.
1801	Napoleon signs the Concordat of 1801 with the Pope.
1801	Cairo falls to the British.
1801	Assassination of Tsar Paul I of Russia.
1801	British defeat French at the Second Battle of Abukir
1801	the First Barbary War and the Second Barbary War between the United States and the Barbary States of North Africa
1802	Treaty of Amiens between France and the United Kingdom ends the War of the Second Coalition.
1802	Ludwig van Beethoven performs his Moonlight Sonata for the first time.
1803	William Symington demonstrates his Charlotte Dundas, the "first practical steamboat".
1803	The United States more than doubles in size when it buys out France's territorial claims in North America via the Louisiana Purchase. This begins the U.S.'s westward expansion to the Pacific referred to as its Manifest Destiny which involves annexing and conquering land from Mexico, Britain, and Native Americans.
1803	The Wahhabis of the First Saudi State capture Mecca and Medina.
1803	War breaks out between Britain and France; this is considered by some to be the beginning of the Napoleonic Wars.
1803	First phase of Padri War. (to 1825)
1804	Haiti gains independence from France and becomes the first black republic.
1804	Russo-Persian War.
1804	Austrian Empire founded by Francis I.
1804	Napoleon crowns himself Emperor of the French.
1804	World population reaches 1 billion.
1804	First steam locomotive begins operation.
1804	Morphine first isolated.
1804	Fulani Jihad in Nigeria.
1804	Serbian revolution erupts against the Ottoman rule. Suzerainty of Serbia recognized in 1817.
1805	The Battle of Trafalgar eliminates the French and Spanish naval fleets and allows for British dominance of the seas, a major factor for the success of the British Empire later in the century.
1805	Napoleon decisively defeats an Austrian-Russian army at the Battle of Austerlitz.
1805	Muhammad Ali modernizes Egypt.
1806	Holy Roman Empire dissolved as a consequence of the Treaty of Pressburg.
1806	Cape Colony becomes part of the British Empire.
1806	Russo-Turkish War, Treaty of Bucharest.
1807	Britain declares the Slave Trade illegal.
1807	Potassium and Sodium are individually isolated by Sir Humphry Davy.
1808	Beethoven performs his Fifth Symphony
1808	Russia conquers Finland from Sweden in the Finnish War.
1808	Spanish guerrillas fight in the Peninsular War.
1808	Herman Willem Daendels the Governor-general of the Dutch East Indies (1808–1811) begin the construction of Java Great Post Road.
1809	Napoleon strips the Teutonic Knights of their last holdings in Bad Mergentheim.
1819	29 January, Stamford Raffles arrives in Singapore with William Farquhar to establish a trading post for the British East India Company. 8 February, The treaty is signed between Sultan Hussein of Johor, Temenggong Abdul Rahman and Stamford Raffles. Farquhar is installed as the first Resident of the settlement.
1810	The University of Berlin was founded. Among its students and faculty are Hegel, Marx, and Bismarck. The German university reform proves to be so successful that its model is copied around the world (see History of European research universities).
1810	The Grito de Dolores begins the Mexican War of Independence.
1810	The trumpet gets valves.
1810	In this decade most of the Latin American colonies free themselves from the Spanish and Portuguese Empires after the Latin American wars of independence.
1812	The French invasion of Russia is a turning point in the Napoleonic Wars.
1812	British Prime Minister Spencer Perceval is assassinated.
1812	War of 1812 between the United States and Britain; hence in a draw, except that native Americans lose power
1813	Jane Austen publishes Pride and Prejudice
1814	Napoleon abdicates and is exiled to Elba.
1814	Elisha Collier invents the Flintlock Revolver.
1813	The contest between the British Empire and Imperial Russia for control of Central Asia is referred to as the Great Game.
1814	Anglo-Nepalese War between Nepal (Gurkha Empire) and British Empire.
1815	The Congress of Vienna redraws the European map. Reaction And conservatism dominate all of Europe. The Concert of Europe attempts to preserve this settlement, but the forces of liberalism and nationalism make for dramatic changes. It marks the beginning of a Pax Britannica which lasts until 1914.
1815	Napoleon escapes exile and begins the Hundred Days before finally being defeated at the Battle of Waterloo and exiled to St Helena. His defeat brings a conclusion to the Napoleonic Wars
1815	April, Mount Tambora in Sumbawa island erupts, becoming the largest volcanic eruption in recorded history, destroying Tambora culture, and killing at least 71,000 people, including its aftermath. The eruption created global climate anomalies known as "volcanic winter".
1815	Jane Austen publishes Emma in December.
1816	Year Without a Summer: Unusually cold conditions wreak havoc throughout the Northern Hemisphere, likely influenced by the 1815 explosion of Mount Tambora.
1816	Independence of Argentina.
1816	Shaka's Zulu Kingdom becomes the largest in Southern Africa.
1817	Principality of Serbia becomes suzerain from the Ottoman Empire. Officially independent in 1867.
1817	First Seminole War begins in Florida.
1817	Russia commences its conquest of the Caucasus.
1817	Princess Charlotte of Wales dies following childbirth.
1818	Mary Shelley publishes Frankenstein.
1818	Independence of Chile.
1819	John Keats writes his odes of 1819.
1819	Peterloo massacre in England.
1819	The modern city of Singapore is established by the British East India Company.
1819	Théodore Géricault paints his masterpiece The Raft of the Medusa, and exhibits it in the French Salon of 1819 at the Louvre.
1816	Shaka rises to power over the Zulu Kingdom. Zulu expansion was a major factor of the Mfecane (“Crushing”) that depopulated large areas of southern Africa
1820	Missouri Compromise.
1820	Regency period ends in the United Kingdom.
1820	Discovery of Antarctica.
1820	Liberia founded by the American Colonization Society for freed American slaves.
1820	Dissolution of the Maratha Empire.
1820	At least 5000 Mexicans die in Apache raids, and 100 settlements are destroyed.
1821	Napoleon Bonaparte dies in exile on the island of Saint Helena.
